id,sessionId,stage,LoRA,RAG,Random,T2B,bestClip,LoRA_pred,RAG_pred,Random_pred,T2B_pred,promptId,LoRA_pred_floor,RAG_pred_floor,Random_pred_floor,T2B_pred_floor,LoRA_score,RAG_score,Random_score,T2B_score
10778,689,4,1,1,1,1,3,[1.26 0.14],[-5.  0.],[-2.98  5.42],[-4.2  0. ],24,"[1.5, 0.5]","[-4.5, 0.5]","[-2.5, 5.5]","[-4.5, 0.5]",1.0,1.0,1.5,1.0
10779,683,18,0,0,0,1,4,[3.44 0.38],[-2.88  1.74],[-5.31  1.96],[-3.07 -4.74],12,"[3.5, 0.5]","[-2.5, 1.5]","[-5.5, 1.5]","[-3.5, -4.5]",0.0,0.0,0.0,1.5
10780,657,6,0,1,1,0,3,[-1.64  0.24],[4.8 0. ],[ 4.95 -1.68],[2.81 4.41],25,"[-1.5, 0.5]","[4.5, 0.5]","[4.5, -1.5]","[2.5, 4.5]",0.0,1.0,1.5,0.0
10781,677,25,0,0,0,1,4,[-1.58 -1.89],[3.3  4.14],[-0.8  -0.69],[-0.92  4.46],10,"[-1.5, -1.5]","[3.5, 4.5]","[-0.5, -0.5]","[-0.5, 4.5]",0.0,0.0,0.0,1.5
10782,681,18,0,1,1,1,3,[3.27 0.44],[0.72 3.  ],[-3.24  2.02],[-2.81 -4.41],14,"[3.5, 0.5]","[0.5, 3.5]","[-3.5, 2.5]","[-2.5, -4.5]",0.0,1.0,1.5,1.0
10783,701,1,1,0,0,0,1,[-1.82  2.4 ],[-1.32  2.64],[-5.45  4.15],[-2.68 -2.68],6,"[-1.5, 2.5]","[-1.5, 2.5]","[-5.5, 4.5]","[-2.5, -2.5]",1.5,0.0,0.0,0.0
10784,653,14,1,1,1,1,4,[4.88 0.28],[3.3  2.88],[-1.51  0.91],[1.64 5.02],27,"[4.5, 0.5]","[3.5, 2.5]","[-1.5, 0.5]","[1.5, 5.5]",1.0,1.0,1.0,1.5
10785,693,16,0,1,1,1,2,[1.78 1.81],[-1.32  2.28],[-0.92 -5.66],[2.95 3.43],5,"[1.5, 1.5]","[-1.5, 2.5]","[-0.5, -5.5]","[2.5, 3.5]",0.0,1.5,1.0,1.0
10786,690,6,0,1,1,0,2,[0.14 2.04],[0.6  2.34],[5.01 3.63],[2.15 4.95],19,"[0.5, 2.5]","[0.5, 2.5]","[5.5, 3.5]","[2.5, 4.5]",0.0,1.5,1.0,0.0
10787,683,19,0,0,0,1,4,[2.23 0.64],[2.7  0.12],[-1.84 -4.59],[1.21 5.37],0,"[2.5, 0.5]","[2.5, 0.5]","[-1.5, -4.5]","[1.5, 5.5]",0.0,0.0,0.0,1.5
10788,700,2,1,1,1,1,5,[1.14 2.44],[4.8 0. ],[4.19 5.77],[4.76 1.01],25,"[1.5, 2.5]","[4.5, 0.5]","[4.5, 5.5]","[4.5, 1.5]",1.0,1.0,1.0,1.0
10789,680,10,1,0,0,1,4,[-0.43  1.53],[ 2.4  -3.84],[-2.4   2.63],[1.64 5.02],13,"[-0.5, 1.5]","[2.5, -3.5]","[-2.5, 2.5]","[1.5, 5.5]",1.0,0.0,0.0,1.5
10790,686,10,1,0,0,1,1,[4.33 0.14],[3.84 3.3 ],[ 2.6  -2.61],[1.64 5.02],5,"[4.5, 0.5]","[3.5, 3.5]","[2.5, -2.5]","[1.5, 5.5]",1.5,0.0,0.0,1.0
10791,693,17,1,0,0,0,1,[ 2.7  -2.89],[ 1.62 -4.02],[ 4.12 -2.74],[-2.57 -4.09],1,"[2.5, -2.5]","[1.5, -4.5]","[4.5, -2.5]","[-2.5, -4.5]",1.5,0.0,0.0,0.0
10792,677,26,1,1,0,0,1,[ 3.34 -0.18],[3.3  4.14],[5.37 1.9 ],[-4.74 -3.07],22,"[3.5, -0.5]","[3.5, 4.5]","[5.5, 1.5]","[-4.5, -3.5]",1.5,1.0,0.0,0.0
10793,653,15,1,1,0,0,1,[3.38 0.34],[3.3  3.66],[5.96 5.32],[2.   3.92],20,"[3.5, 0.5]","[3.5, 3.5]","[5.5, 5.5]","[2.5, 3.5]",1.5,1.0,0.0,0.0
10794,690,7,1,1,1,1,5,[-1.78  1.66],[2.34 2.16],[ 5.61 -1.17],[1.8  5.34],28,"[-1.5, 1.5]","[2.5, 2.5]","[5.5, -1.5]","[1.5, 5.5]",1.0,1.0,1.0,1.0
10795,683,20,1,0,0,0,1,[ 3.49 -0.13],[3.12 0.12],[-3.03  2.13],[3.07 4.74],23,"[3.5, -0.5]","[3.5, 0.5]","[-3.5, 2.5]","[3.5, 4.5]",1.5,0.0,0.0,0.0
10796,693,18,1,0,1,0,1,[-1.48  0.21],[2.  3.5],[ 4.86 -2.97],[1.1  5.07],8,"[-1.5, 0.5]","[2.5, 3.5]","[4.5, -2.5]","[1.5, 5.5]",1.5,0.0,1.0,0.0
10797,658,29,1,1,0,1,5,[4.78 1.36],[-2.1   5.64],[-1.75 -5.27],[2.81 4.41],18,"[4.5, 1.5]","[-2.5, 5.5]","[-1.5, -5.5]","[2.5, 4.5]",1.0,1.0,0.0,1.0
10798,688,6,0,0,1,1,3,[3.36 2.24],[-0.18  1.08],[-3.21 -1.88],[0.  4.5],5,"[3.5, 2.5]","[-0.5, 1.5]","[-3.5, -1.5]","[0.5, 4.5]",0.0,0.0,1.5,1.0
10799,701,2,0,1,0,1,2,[3.53 0.04],[-5.28  3.36],[ 3.97 -0.35],[1.96 4.64],13,"[3.5, 0.5]","[-5.5, 3.5]","[3.5, -0.5]","[1.5, 4.5]",0.0,1.5,0.0,1.0
10800,677,27,1,1,0,1,4,[2.22 2.14],[3.3  4.14],[-2.05  2.54],[0.92 4.46],4,"[2.5, 2.5]","[3.5, 4.5]","[-2.5, 2.5]","[0.5, 4.5]",1.0,1.0,0.0,1.5
10801,676,11,0,1,0,1,2,[0.24 1.63],[-3.66  2.58],[ 0.59 -0.37],[-4.2  0. ],6,"[0.5, 1.5]","[-3.5, 2.5]","[0.5, -0.5]","[-4.5, 0.5]",0.0,1.5,0.0,1.0
10802,680,11,0,0,0,1,4,[4.14 1.8 ],[ 3.66 -1.26],[1.13 3.14],[3.51 4.04],0,"[4.5, 1.5]","[3.5, -1.5]","[1.5, 3.5]","[3.5, 4.5]",0.0,0.0,0.0,1.5
10803,689,5,1,1,1,1,3,[1.34 0.61],[0.12 3.66],[-1.88  3.68],[-0.92  4.46],27,"[1.5, 0.5]","[0.5, 3.5]","[-1.5, 3.5]","[-0.5, 4.5]",1.0,1.0,1.5,1.0
10804,693,19,0,0,0,0,5,[ 3.36 -0.04],[-3.5  3. ],[ 4.41 -2.91],[-2.81 -4.41],24,"[3.5, -0.5]","[-3.5, 3.5]","[4.5, -2.5]","[-2.5, -4.5]",0.0,0.0,0.0,0.0
10805,683,21,1,0,0,0,1,[1.54 1.56],[-1.5  2. ],[-0.97  5.73],[1.94 3.2 ],16,"[1.5, 1.5]","[-1.5, 2.5]","[-0.5, 5.5]","[1.5, 3.5]",1.5,0.0,0.0,0.0
10806,700,3,1,1,1,1,5,[0.61 1.81],[3.48 4.14],[1.45 4.36],[1.96 4.64],16,"[0.5, 1.5]","[3.5, 4.5]","[1.5, 4.5]","[1.5, 4.5]",1.0,1.0,1.0,1.0
10807,701,3,1,0,0,0,1,[ 4.99 -1.54],[2.58 0.  ],[-0.18 -3.72],[1.49 4.71],15,"[4.5, -1.5]","[2.5, 0.5]","[-0.5, -3.5]","[1.5, 4.5]",1.5,0.0,0.0,0.0
10808,693,20,0,0,0,1,4,[ 0.11 -0.03],[3.12 2.76],[-3.98  4.72],[-2.81 -4.41],21,"[0.5, -0.5]","[3.5, 2.5]","[-3.5, 4.5]","[-2.5, -4.5]",0.0,0.0,0.0,1.5
10810,706,1,1,1,1,1,5,[4.22 0.28],[-5.82  0.24],[-0.12 -2.98],[2.81 4.41],23,"[4.5, 0.5]","[-5.5, 0.5]","[-0.5, -2.5]","[2.5, 4.5]",1.0,1.0,1.0,1.0
10811,683,22,0,0,0,0,5,[0.14 3.48],[-3.72  3.96],[-1.89  1.63],[-2.81 -4.41],9,"[0.5, 3.5]","[-3.5, 3.5]","[-1.5, 1.5]","[-2.5, -4.5]",0.0,0.0,0.0,0.0
10812,680,12,1,0,0,1,1,[-1.96  1.11],[ 0.18 -2.46],[-0.71  4.46],[2.81 4.41],16,"[-1.5, 1.5]","[0.5, -2.5]","[-0.5, 4.5]","[2.5, 4.5]",1.5,0.0,0.0,1.0
10813,688,7,1,0,1,0,1,[0.13 0.06],[-4.68  1.86],[-4.54  4.7 ],[-3.  0.],24,"[0.5, 0.5]","[-4.5, 1.5]","[-4.5, 4.5]","[-2.5, 0.5]",1.5,0.0,1.0,0.0
10814,677,28,1,1,0,0,1,[-2.13  3.66],[4.2 0.9],[ 0.75 -3.15],[0.  4.8],17,"[-2.5, 3.5]","[4.5, 0.5]","[0.5, -3.5]","[0.5, 4.5]",1.5,1.0,0.0,0.0
10815,700,4,1,1,1,1,1,[-1.83 -3.49],[0. 5.],[3.63 3.11],[-4.41 -2.81],24,"[-1.5, -3.5]","[0.5, 5.5]","[3.5, 3.5]","[-4.5, -2.5]",1.5,1.0,1.0,1.0
10816,693,21,1,0,0,0,1,[-1.73  1.74],[-1.   1.5],[1.82 0.38],[-2.81  4.41],17,"[-1.5, 1.5]","[-0.5, 1.5]","[1.5, 0.5]","[-2.5, 4.5]",1.5,0.0,0.0,0.0
10817,690,8,1,0,0,1,5,[3.54 0.2 ],[ 2.52 -2.52],[2.59 3.31],[-3.07  4.74],10,"[3.5, 0.5]","[2.5, -2.5]","[2.5, 3.5]","[-3.5, 4.5]",1.0,0.0,0.0,1.0
10818,692,1,0,0,1,0,3,[-0.24  0.24],[0.72 3.  ],[1.76 3.82],[-0.  -4.8],21,"[-0.5, 0.5]","[0.5, 3.5]","[1.5, 3.5]","[0.5, -4.5]",0.0,0.0,1.5,0.0
10819,704,1,1,1,0,1,4,[-0.43  1.53],[1.86 6.  ],[-4.04 -5.5 ],[2.   3.92],13,"[-0.5, 1.5]","[1.5, 5.5]","[-4.5, -5.5]","[2.5, 3.5]",1.0,1.0,0.0,1.5
10820,701,4,1,1,1,1,4,[ 1.58 -1.59],[3.3  4.14],[ 5.33 -0.4 ],[-2.15 -4.95],22,"[1.5, -1.5]","[3.5, 4.5]","[5.5, -0.5]","[-2.5, -4.5]",1.0,1.0,1.0,1.5
10821,706,2,1,1,1,1,5,[-1.89  1.52],[3.3  2.88],[2.51 3.89],[3.83 4.38],19,"[-1.5, 1.5]","[3.5, 2.5]","[2.5, 3.5]","[3.5, 4.5]",1.0,1.0,1.0,1.0
10822,676,12,1,0,1,0,3,[-1.14  0.22],[1. 4.],[-1.5   0.64],[-0.  -5.1],3,"[-1.5, 0.5]","[1.5, 4.5]","[-1.5, 0.5]","[0.5, -5.5]",1.0,0.0,1.5,0.0
10823,693,22,0,0,1,0,3,[1.8  3.14],[0.12 3.72],[-4.04 -5.58],[1.96 4.64],26,"[1.5, 3.5]","[0.5, 3.5]","[-4.5, -5.5]","[1.5, 4.5]",0.0,0.0,1.5,0.0
10824,683,23,0,1,0,0,2,[1.81 2.36],[-4.86  5.22],[-1.66  4.68],[-0.  -4.5],6,"[1.5, 2.5]","[-4.5, 5.5]","[-1.5, 4.5]","[0.5, -4.5]",0.0,1.5,0.0,0.0
10825,677,29,0,0,0,1,4,[ 5.98 -3.36],[3.3  4.14],[-5.4  -3.18],[-3.07 -4.74],1,"[5.5, -3.5]","[3.5, 4.5]","[-5.5, -3.5]","[-3.5, -4.5]",0.0,0.0,0.0,1.5
10826,706,3,1,1,1,1,5,[1.21 0.37],[0.12 3.72],[5.91 3.44],[-2.81 -4.41],10,"[1.5, 0.5]","[0.5, 3.5]","[5.5, 3.5]","[-2.5, -4.5]",1.0,1.0,1.0,1.0
10827,693,23,1,1,0,1,2,[-0.41  1.36],[3.3  3.18],[ 3.82 -3.42],[1.01 4.76],18,"[-0.5, 1.5]","[3.5, 3.5]","[3.5, -3.5]","[1.5, 4.5]",1.0,1.5,0.0,1.0
10828,700,5,1,1,1,1,4,[-0.09  0.11],[-3.   3.3],[-1.69 -3.82],[-2.84 -1.09],2,"[-0.5, 0.5]","[-2.5, 3.5]","[-1.5, -3.5]","[-2.5, -1.5]",1.0,1.0,1.0,1.5
10829,683,24,0,1,0,0,2,[-1.61  0.13],[2.7  5.34],[-2.19 -5.74],[3.07 4.74],20,"[-1.5, 0.5]","[2.5, 5.5]","[-2.5, -5.5]","[3.5, 4.5]",0.0,1.5,0.0,0.0
10830,688,8,1,1,0,0,1,[5.44 0.7 ],[0.   0.12],[0.01 2.65],[2.81 4.41],23,"[5.5, 0.5]","[0.5, 0.5]","[0.5, 2.5]","[2.5, 4.5]",1.5,1.0,0.0,0.0
10831,680,13,0,1,0,0,2,[-1.77  2.04],[ 2. -1.],[-3.72 -1.23],[-2.1  -1.24],24,"[-1.5, 2.5]","[2.5, -0.5]","[-3.5, -1.5]","[-2.5, -1.5]",0.0,1.5,0.0,0.0
10832,701,5,1,1,0,1,2,[0.34 0.14],[0.12 3.72],[-5.91  2.84],[0.  4.8],26,"[0.5, 0.5]","[0.5, 3.5]","[-5.5, 2.5]","[0.5, 4.5]",1.0,1.5,0.0,1.0
10833,706,4,1,1,1,1,5,[5.89 1.77],[1.86 6.  ],[ 0.36 -5.57],[2.15 4.95],17,"[5.5, 1.5]","[1.5, 5.5]","[0.5, -5.5]","[2.5, 4.5]",1.0,1.0,1.0,1.0
10834,692,2,0,0,1,0,3,[3.36 0.52],[2.16 0.96],[-1.61 -0.27],[-2.81 -4.41],22,"[3.5, 0.5]","[2.5, 0.5]","[-1.5, -0.5]","[-2.5, -4.5]",0.0,0.0,1.5,0.0
10835,693,24,0,1,1,1,4,[1.48 3.44],[1.86 6.  ],[ 5.49 -1.15],[-3.07 -4.74],12,"[1.5, 3.5]","[1.5, 5.5]","[5.5, -1.5]","[-3.5, -4.5]",0.0,1.0,1.0,1.5
10836,689,6,1,1,1,0,2,[3.3  1.09],[-2.46  6.  ],[ 1.26 -4.38],[1.21 5.37],18,"[3.5, 1.5]","[-2.5, 5.5]","[1.5, -4.5]","[1.5, 5.5]",1.0,1.5,1.0,0.0
10837,557,9,1,0,1,0,1,[-2.14  1.73],[3.54 4.8 ],[-2.86 -1.4 ],[3.07 4.74],15,"[-2.5, 1.5]","[3.5, 4.5]","[-2.5, -1.5]","[3.5, 4.5]",1.5,0.0,1.0,0.0
10838,693,25,1,0,1,0,3,[-0.43  0.07],[3.3  4.14],[-4.69 -4.28],[1.49 4.71],4,"[-0.5, 0.5]","[3.5, 4.5]","[-4.5, -4.5]","[1.5, 4.5]",1.0,0.0,1.5,0.0
10839,683,25,1,0,0,0,1,[0.12 0.07],[-3.84  3.96],[-3.53 -5.81],[1.49 4.71],17,"[0.5, 0.5]","[-3.5, 3.5]","[-3.5, -5.5]","[1.5, 4.5]",1.5,0.0,0.0,0.0
10840,700,6,1,1,1,1,5,[ 0.34 -1.53],[ 3.66 -2.34],[-2.83 -3.57],[1.96 4.64],8,"[0.5, -1.5]","[3.5, -2.5]","[-2.5, -3.5]","[1.5, 4.5]",1.0,1.0,1.0,1.0
10841,690,9,0,0,1,0,3,[4.6 0.2],[-0.24  0.3 ],[-0.91 -1.99],[-3.78 -2.35],12,"[4.5, 0.5]","[-0.5, 0.5]","[-0.5, -1.5]","[-3.5, -2.5]",0.0,0.0,1.5,0.0
10842,676,13,0,0,0,0,5,[3.59 1.77],[-1.56  1.26],[-3.4   2.22],[1.21 5.37],18,"[3.5, 1.5]","[-1.5, 1.5]","[-3.5, 2.5]","[1.5, 5.5]",0.0,0.0,0.0,0.0
10843,530,10,0,1,0,0,5,[ 1.14 -2.14],[ 2.64 -2.34],[5.94 4.04],[-5.1  0. ],22,"[1.5, -2.5]","[2.5, -2.5]","[5.5, 4.5]","[-5.5, 0.5]",0.0,1.0,0.0,0.0
10844,683,26,0,0,0,0,5,[0.88 0.23],[ 2.7  -0.96],[-5.18 -5.81],[-3.07 -4.74],22,"[0.5, 0.5]","[2.5, -0.5]","[-5.5, -5.5]","[-3.5, -4.5]",0.0,0.0,0.0,0.0
10845,700,7,1,1,1,1,5,[3.31 2.48],[0.6  3.36],[ 0.86 -5.67],[2.15 4.95],27,"[3.5, 2.5]","[0.5, 3.5]","[0.5, -5.5]","[2.5, 4.5]",1.0,1.0,1.0,1.0
10846,701,6,1,1,1,1,4,[ 1.24 -1.34],[3.36 1.02],[3.54 0.24],[2.15 4.95],8,"[1.5, -1.5]","[3.5, 1.5]","[3.5, 0.5]","[2.5, 4.5]",1.0,1.0,1.0,1.5
10847,693,26,1,0,0,0,1,[1.62 2.11],[0.72 3.  ],[ 1.95 -0.85],[-1.01  4.76],7,"[1.5, 2.5]","[0.5, 3.5]","[1.5, -0.5]","[-1.5, 4.5]",1.5,0.0,0.0,0.0
10848,692,3,0,0,0,0,5,[-0.4   0.03],[ 0.24 -1.32],[0.97 3.57],[-3.07 -4.74],12,"[-0.5, 0.5]","[0.5, -1.5]","[0.5, 3.5]","[-3.5, -4.5]",0.0,0.0,0.0,0.0
10849,680,14,1,1,0,1,2,[5.68 1.64],[3.36 0.42],[-2.66 -1.2 ],[4.71 1.49],25,"[5.5, 1.5]","[3.5, 0.5]","[-2.5, -1.5]","[4.5, 1.5]",1.0,1.5,0.0,1.0
10850,708,1,1,1,0,1,2,[ 1.74 -2.11],[-2.04  3.6 ],[3.95 1.18],[-0.  -4.2],14,"[1.5, -2.5]","[-2.5, 3.5]","[3.5, 1.5]","[0.5, -4.5]",1.0,1.5,0.0,1.0
10851,700,8,1,1,1,1,1,[3.49 0.2 ],[0.54 4.44],[-1.01  2.66],[1.79 4.33],4,"[3.5, 0.5]","[0.5, 4.5]","[-1.5, 2.5]","[1.5, 4.5]",1.5,1.0,1.0,1.0
10852,557,10,1,0,1,0,3,[3.71 0.1 ],[2.7  5.34],[2.83 1.18],[0.  5.1],13,"[3.5, 0.5]","[2.5, 5.5]","[2.5, 1.5]","[0.5, 5.5]",1.0,0.0,1.5,0.0
10854,686,11,1,1,0,0,2,[1.23 0.42],[0.12 3.72],[ 1.45 -1.52],[2.35 3.78],17,"[1.5, 0.5]","[0.5, 3.5]","[1.5, -1.5]","[2.5, 3.5]",1.0,1.5,0.0,0.0
10855,700,9,1,1,1,1,4,[ 3.74 -1.74],[3.3  2.88],[-2.22 -5.43],[-2.81 -4.41],1,"[3.5, -1.5]","[3.5, 2.5]","[-2.5, -5.5]","[-2.5, -4.5]",1.0,1.0,1.0,1.5
10856,688,9,0,1,0,1,4,[4.33 0.54],[1.8  3.36],[ 4.82 -0.92],[1.96 4.64],15,"[4.5, 0.5]","[1.5, 3.5]","[4.5, -0.5]","[1.5, 4.5]",0.0,1.0,0.0,1.5
10857,693,27,1,0,0,0,1,[3.7  1.66],[0.12 5.34],[ 5.01 -2.48],[-0. -3.],6,"[3.5, 1.5]","[0.5, 5.5]","[5.5, -2.5]","[0.5, -2.5]",1.5,0.0,0.0,0.0
10858,689,7,0,0,0,1,4,[4.28 4.31],[3.3  2.88],[0.64 3.94],[2.36 5.28],19,"[4.5, 4.5]","[3.5, 2.5]","[0.5, 3.5]","[2.5, 5.5]",0.0,0.0,0.0,1.5
10859,690,10,1,0,0,0,5,[1.24 1.78],[-3.54  2.22],[ 5.88 -1.47],[-4.8  0. ],29,"[1.5, 1.5]","[-3.5, 2.5]","[5.5, -1.5]","[-4.5, 0.5]",1.0,0.0,0.0,0.0
10860,692,4,0,0,1,0,3,[-4.9   5.89],[-5.52  1.98],[-1.11 -0.12],[-2.14 -3.49],9,"[-4.5, 5.5]","[-5.5, 1.5]","[-1.5, -0.5]","[-2.5, -3.5]",0.0,0.0,1.5,0.0
10861,701,7,1,1,1,1,1,[0.34 2.13],[1.86 6.  ],[-2.81  4.46],[1.96 4.64],20,"[0.5, 2.5]","[1.5, 5.5]","[-2.5, 4.5]","[1.5, 4.5]",1.5,1.0,1.0,1.0
10862,700,10,1,1,1,1,3,[4.49 1.54],[3.54 1.92],[-0.12  2.74],[3.83 4.38],28,"[4.5, 1.5]","[3.5, 1.5]","[-0.5, 2.5]","[3.5, 4.5]",1.0,1.0,1.5,1.0
10863,557,11,1,0,1,1,1,[3.63 0.12],[-6.  6.],[-1.69  0.24],[-3.6  0. ],10,"[3.5, 0.5]","[-5.5, 5.5]","[-1.5, 0.5]","[-3.5, 0.5]",1.5,0.0,1.0,1.0
10864,710,1,0,0,0,1,4,[0.64 1.62],[2.34 0.36],[-0.53 -1.46],[5.1  3.38],19,"[0.5, 1.5]","[2.5, 0.5]","[-0.5, -1.5]","[5.5, 3.5]",0.0,0.0,0.0,1.5
10865,708,2,0,1,1,1,3,[-1.88  1.64],[0.   4.14],[-0.25 -5.14],[1.01 4.76],28,"[-1.5, 1.5]","[0.5, 4.5]","[-0.5, -5.5]","[1.5, 4.5]",0.0,1.0,1.5,1.0
10866,693,28,0,0,0,1,4,[-2.14  1.48],[0.72 3.  ],[ 3.48 -5.72],[-0.  -4.8],9,"[-2.5, 1.5]","[0.5, 3.5]","[3.5, -5.5]","[0.5, -4.5]",0.0,0.0,0.0,1.5
10867,688,10,0,0,0,1,4,[ 4.41 -1.47],[0.12 5.34],[-1.45 -3.45],[-2.35  3.78],9,"[4.5, -1.5]","[0.5, 5.5]","[-1.5, -3.5]","[-2.5, 3.5]",0.0,0.0,0.0,1.5
10868,683,27,0,1,0,0,2,[3.76 1.64],[2.52 3.72],[-2.57 -1.41],[0.  4.8],13,"[3.5, 1.5]","[2.5, 3.5]","[-2.5, -1.5]","[0.5, 4.5]",0.0,1.5,0.0,0.0
10869,680,15,0,0,0,0,5,[ 1.36 -1.44],[-1.8   2.76],[-4.62 -1.55],[-2.81 -4.41],14,"[1.5, -1.5]","[-1.5, 2.5]","[-4.5, -1.5]","[-2.5, -4.5]",0.0,0.0,0.0,0.0
10870,676,14,0,0,0,0,5,[3.73 1.63],[1.8  2.22],[5.89 5.24],[1.64 5.02],7,"[3.5, 1.5]","[1.5, 2.5]","[5.5, 5.5]","[1.5, 5.5]",0.0,0.0,0.0,0.0
10871,686,12,1,0,1,0,3,[3.04 0.31],[-4.74  0.18],[ 5.86 -5.74],[3.38 5.1 ],23,"[3.5, 0.5]","[-4.5, 0.5]","[5.5, -5.5]","[3.5, 5.5]",1.0,0.0,1.5,0.0
10872,530,11,0,0,0,0,5,[ 0.28 -1.38],[1.08 4.14],[-5.09  2.36],[1.96 4.64],8,"[0.5, -1.5]","[1.5, 4.5]","[-5.5, 2.5]","[1.5, 4.5]",0.0,0.0,0.0,0.0
10873,557,12,0,0,0,0,5,[ 1.14 -1.53],[ 2.7 -3. ],[4.53 5.23],[-2.81 -4.41],1,"[1.5, -1.5]","[2.5, -2.5]","[4.5, 5.5]","[-2.5, -4.5]",0.0,0.0,0.0,0.0
10874,693,29,0,1,0,0,2,[ 3.79 -0.04],[1.86 6.  ],[0.12 0.88],[1.21 5.37],27,"[3.5, -0.5]","[1.5, 5.5]","[0.5, 0.5]","[1.5, 5.5]",0.0,1.5,0.0,0.0
10875,692,5,1,0,0,0,1,[3.47 0.26],[4.5 1.5],[-3.34  3.07],[3.79 3.79],13,"[3.5, 0.5]","[4.5, 1.5]","[-3.5, 3.5]","[3.5, 3.5]",1.5,0.0,0.0,0.0
10876,712,1,1,1,0,1,2,[-0.13  3.14],[-1.56 -1.68],[-5.9 -0. ],[-0.  -3.6],12,"[-0.5, 3.5]","[-1.5, -1.5]","[-5.5, 0.5]","[0.5, -3.5]",1.0,1.5,0.0,1.0
10877,710,2,0,1,1,1,4,[-2.34 -1.84],[0.54 4.44],[3.62 3.16],[0.  4.8],26,"[-2.5, -1.5]","[0.5, 4.5]","[3.5, 3.5]","[0.5, 4.5]",0.0,1.0,1.0,1.5
10878,701,8,1,1,1,0,1,[ 4.99 -3.09],[3.3  2.88],[-1.03 -4.41],[-3.38 -5.1 ],1,"[4.5, -3.5]","[3.5, 2.5]","[-1.5, -4.5]","[-3.5, -5.5]",1.5,1.0,1.0,0.0
10879,683,28,0,1,0,0,2,[2.28 0.24],[2.34 2.16],[0.19 2.1 ],[4.19 4.76],28,"[2.5, 0.5]","[2.5, 2.5]","[0.5, 2.5]","[4.5, 4.5]",0.0,1.5,0.0,0.0
10880,711,1,0,0,1,0,3,[-2.06  0.52],[ 0.36 -2.94],[2.27 0.24],[-4.74  3.07],23,"[-2.5, 0.5]","[0.5, -2.5]","[2.5, 0.5]","[-4.5, 3.5]",0.0,0.0,1.5,0.0
10881,688,11,0,1,1,0,2,[0.34 0.34],[3.3  3.72],[-3.53 -0.71],[1.96 4.64],16,"[0.5, 0.5]","[3.5, 3.5]","[-3.5, -0.5]","[1.5, 4.5]",0.0,1.5,1.0,0.0
10882,680,16,0,0,0,0,5,[ 1.03 -3.49],[ 6. -6.],[-1.61  0.01],[-3.49 -3.49],11,"[1.5, -3.5]","[5.5, -5.5]","[-1.5, 0.5]","[-3.5, -3.5]",0.0,0.0,0.0,0.0
10883,708,3,0,1,1,1,5,[3.64 1.63],[-3.78  3.42],[-2.55 -4.13],[2.35 3.78],4,"[3.5, 1.5]","[-3.5, 3.5]","[-2.5, -4.5]","[2.5, 3.5]",0.0,1.0,1.0,1.0
10884,692,6,1,0,1,0,1,[4.58 1.82],[0.12 3.72],[ 4.49 -1.59],[-4.2  0. ],29,"[4.5, 1.5]","[0.5, 3.5]","[4.5, -1.5]","[-4.5, 0.5]",1.5,0.0,1.0,0.0
10885,689,8,1,0,0,1,4,[2.43 1.34],[3.54 1.92],[3.73 1.78],[1.96 4.64],28,"[2.5, 1.5]","[3.5, 1.5]","[3.5, 1.5]","[1.5, 4.5]",1.0,0.0,0.0,1.5
10886,530,12,0,0,0,0,5,[1.68 0.14],[ 3.66 -4.14],[-2.39 -4.04],[-3.07 -4.74],1,"[1.5, 0.5]","[3.5, -4.5]","[-2.5, -4.5]","[-3.5, -4.5]",0.0,0.0,0.0,0.0
10887,690,11,1,1,1,1,5,[-1.64  2.59],[2.34 6.  ],[ 1.02 -3.93],[-0. -3.],2,"[-1.5, 2.5]","[2.5, 5.5]","[1.5, -3.5]","[0.5, -2.5]",1.0,1.0,1.0,1.0
10888,710,3,1,1,1,1,2,[-4.99  1.64],[ 4.44 -3.36],[ 2.68 -5.53],[-2.81 -4.41],2,"[-4.5, 1.5]","[4.5, -3.5]","[2.5, -5.5]","[-2.5, -4.5]",1.0,1.5,1.0,1.0
10889,557,13,0,0,1,0,3,[3.34 2.14],[0.18 1.08],[0.66 3.61],[2.57 4.09],7,"[3.5, 2.5]","[0.5, 1.5]","[0.5, 3.5]","[2.5, 4.5]",0.0,0.0,1.5,0.0
10890,683,29,0,0,0,0,5,[-2.39  2.08],[-2.1   4.44],[-1.1   0.81],[0.  5.1],26,"[-2.5, 2.5]","[-2.5, 4.5]","[-1.5, 0.5]","[0.5, 5.5]",0.0,0.0,0.0,0.0
10891,701,9,1,1,1,1,4,[ 3.59 -3.74],[ 3.3  -4.62],[ 2.15 -1.57],[-2.35 -3.78],11,"[3.5, -3.5]","[3.5, -4.5]","[2.5, -1.5]","[-2.5, -3.5]",1.0,1.0,1.0,1.5
10892,712,2,1,1,0,0,1,[-1.38  0.24],[ 3.18 -3.12],[-3.79  1.51],[-2.57 -4.09],1,"[-1.5, 0.5]","[3.5, -3.5]","[-3.5, 1.5]","[-2.5, -4.5]",1.5,1.0,0.0,0.0
10893,686,13,0,0,0,1,4,[3.16 0.2 ],[1.68 2.82],[ 5.75 -2.14],[1.64 5.02],19,"[3.5, 0.5]","[1.5, 2.5]","[5.5, -2.5]","[1.5, 5.5]",0.0,0.0,0.0,1.5
